temp_water,formatted_time,alias,latitude,longitude
3.1,2022-02-20 11:42:00,Bergabadet,59.057008,17.440774
3.1,2022-02-20 12:42:00,Bergabadet,59.057008,17.440774
3.1,2022-02-20 13:42:00,Bergabadet,59.057008,17.440774
3.1,2022-02-20 14:42:00,Bergabadet,59.057008,17.440774
3.1,2022-02-20 15:42:00,Bergabadet,59.057008,17.440774
3.1,2022-02-21 10:42:00,Bergabadet,59.057008,17.440774
3.1,2022-02-21 11:42:00,Bergabadet,59.057008,17.440774
3.1,2022-02-21 12:42:00,Bergabadet,59.057008,17.440774
3.1,2022-02-21 13:42:00,Bergabadet,59.057008,17.440774
3.1,2022-02-21 14:42:00,Bergabadet,59.057008,17.440774
3.1,2022-02-21 15:42:00,Bergabadet,59.057008,17.440774
3.1,2022-02-22 10:43:00,Bergabadet,59.057008,17.440774
3.1,2022-02-22 11:43:00,Bergabadet,59.057008,17.440774
3.1,2022-02-22 12:43:00,Bergabadet,59.057008,17.440774
3.1,2022-02-22 13:43:00,Bergabadet,59.057008,17.440774
3.1,2022-02-22 14:43:00,Bergabadet,59.057008,17.440774
3.1,2022-02-22 15:43:00,Bergabadet,59.057008,17.440774
3.0,2022-02-23 10:43:00,Bergabadet,59.057008,17.440774
3.0,2022-02-23 11:43:00,Bergabadet,59.057008,17.440774
3.0,2022-02-23 12:43:00,Bergabadet,59.057008,17.440774
3.1,2022-02-23 13:43:00,Bergabadet,59.057008,17.440774
3.1,2022-02-23 14:43:00,Bergabadet,59.057008,17.440774
3.0,2022-02-23 15:43:00,Bergabadet,59.057008,17.440774
3.0,2022-02-24 10:43:00,Bergabadet,59.057008,17.440774
3.0,2022-02-24 11:43:00,Bergabadet,59.057008,17.440774
3.0,2022-02-24 12:43:00,Bergabadet,59.057008,17.440774
3.0,2022-02-24 13:43:00,Bergabadet,59.057008,17.440774
3.0,2022-02-24 14:43:00,Bergabadet,59.057008,17.440774
3.0,2022-02-24 15:43:00,Bergabadet,59.057008,17.440774
2.9,2022-02-25 10:44:00,Bergabadet,59.057008,17.440774
2.9,2022-02-25 11:44:00,Bergabadet,59.057008,17.440774
2.9,2022-02-25 12:44:00,Bergabadet,59.057008,17.440774
2.9,2022-02-25 13:44:00,Bergabadet,59.057008,17.440774
2.9,2022-02-25 14:44:00,Bergabadet,59.057008,17.440774
2.9,2022-02-25 15:44:00,Bergabadet,59.057008,17.440774
2.9,2022-02-26 10:44:00,Bergabadet,59.057008,17.440774
2.9,2022-02-26 11:44:00,Bergabadet,59.057008,17.440774
2.9,2022-02-26 12:44:00,Bergabadet,59.057008,17.440774
2.9,2022-02-26 13:44:00,Bergabadet,59.057008,17.440774
2.9,2022-02-26 14:44:00,Bergabadet,59.057008,17.440774
2.9,2022-02-26 15:44:00,Bergabadet,59.057008,17.440774
2.9,2022-02-27 10:44:00,Bergabadet,59.057008,17.440774
2.9,2022-02-27 11:44:00,Bergabadet,59.057008,17.440774
2.9,2022-02-27 12:44:00,Bergabadet,59.057008,17.440774
2.9,2022-02-27 13:44:00,Bergabadet,59.057008,17.440774
2.9,2022-02-27 14:44:00,Bergabadet,59.057008,17.440774
2.9,2022-02-27 15:44:00,Bergabadet,59.057008,17.440774
2.9,2022-02-28 10:44:00,Bergabadet,59.057008,17.440774
2.9,2022-02-28 11:45:00,Bergabadet,59.057008,17.440774
2.9,2022-02-28 12:45:00,Bergabadet,59.057008,17.440774
3.0,2022-02-28 13:45:00,Bergabadet,59.057008,17.440774
3.0,2022-02-28 14:45:00,Bergabadet,59.057008,17.440774
3.0,2022-02-28 15:45:00,Bergabadet,59.057008,17.440774
3.1,2022-03-01 10:45:00,Bergabadet,59.057008,17.440774
3.1,2022-03-01 11:45:00,Bergabadet,59.057008,17.440774
3.1,2022-03-01 12:45:00,Bergabadet,59.057008,17.440774
3.1,2022-03-01 13:45:00,Bergabadet,59.057008,17.440774
3.1,2022-03-01 14:45:00,Bergabadet,59.057008,17.440774
3.1,2022-03-01 15:45:00,Bergabadet,59.057008,17.440774
3.2,2022-03-02 10:45:00,Bergabadet,59.057008,17.440774
3.3,2022-03-02 11:45:00,Bergabadet,59.057008,17.440774
3.3,2022-03-02 12:48:00,Bergabadet,59.057008,17.440774
3.3,2022-03-02 13:45:00,Bergabadet,59.057008,17.440774
3.3,2022-03-02 14:45:00,Bergabadet,59.057008,17.440774
3.3,2022-03-02 15:45:00,Bergabadet,59.057008,17.440774
3.4,2022-03-03 10:45:00,Bergabadet,59.057008,17.440774
3.4,2022-03-03 11:45:00,Bergabadet,59.057008,17.440774
3.4,2022-03-03 12:45:00,Bergabadet,59.057008,17.440774
3.4,2022-03-03 13:45:00,Bergabadet,59.057008,17.440774
3.4,2022-03-03 14:46:00,Bergabadet,59.057008,17.440774
3.4,2022-03-03 15:46:00,Bergabadet,59.057008,17.440774
3.5,2022-03-04 10:46:00,Bergabadet,59.057008,17.440774
3.5,2022-03-04 11:46:00,Bergabadet,59.057008,17.440774
3.5,2022-03-04 12:46:00,Bergabadet,59.057008,17.440774
3.5,2022-03-04 13:46:00,Bergabadet,59.057008,17.440774
3.5,2022-03-04 14:46:00,Bergabadet,59.057008,17.440774
3.6,2022-03-04 15:46:00,Bergabadet,59.057008,17.440774
3.6,2022-03-05 10:46:00,Bergabadet,59.057008,17.440774
3.6,2022-03-05 11:46:00,Bergabadet,59.057008,17.440774
3.6,2022-03-05 12:46:00,Bergabadet,59.057008,17.440774
3.6,2022-03-05 13:46:00,Bergabadet,59.057008,17.440774
3.6,2022-03-05 14:46:00,Bergabadet,59.057008,17.440774
3.7,2022-03-05 15:46:00,Bergabadet,59.057008,17.440774
3.8,2022-03-06 10:46:00,Bergabadet,59.057008,17.440774
3.8,2022-03-06 11:46:00,Bergabadet,59.057008,17.440774
3.8,2022-03-06 12:46:00,Bergabadet,59.057008,17.440774
3.8,2022-03-06 13:46:00,Bergabadet,59.057008,17.440774
3.8,2022-03-06 14:46:00,Bergabadet,59.057008,17.440774
3.8,2022-03-06 15:46:00,Bergabadet,59.057008,17.440774
3.7,2022-03-07 10:47:00,Bergabadet,59.057008,17.440774
3.7,2022-03-07 11:47:00,Bergabadet,59.057008,17.440774
3.7,2022-03-07 12:47:00,Bergabadet,59.057008,17.440774
3.8,2022-03-07 13:47:00,Bergabadet,59.057008,17.440774
3.7,2022-03-07 14:47:00,Bergabadet,59.057008,17.440774
3.8,2022-03-07 15:47:00,Bergabadet,59.057008,17.440774
3.9,2022-03-08 10:47:00,Bergabadet,59.057008,17.440774
3.9,2022-03-08 11:47:00,Bergabadet,59.057008,17.440774
3.8,2022-03-08 12:47:00,Bergabadet,59.057008,17.440774
3.8,2022-03-08 13:47:00,Bergabadet,59.057008,17.440774
3.9,2022-03-08 14:47:00,Bergabadet,59.057008,17.440774
3.9,2022-03-08 15:47:00,Bergabadet,59.057008,17.440774
3.9,2022-03-09 10:47:00,Bergabadet,59.057008,17.440774
3.9,2022-03-09 11:47:00,Bergabadet,59.057008,17.440774
3.9,2022-03-09 12:47:00,Bergabadet,59.057008,17.440774
3.9,2022-03-09 13:47:00,Bergabadet,59.057008,17.440774
3.9,2022-03-09 14:47:00,Bergabadet,59.057008,17.440774
3.9,2022-03-09 15:47:00,Bergabadet,59.057008,17.440774
3.9,2022-03-10 10:48:00,Bergabadet,59.057008,17.440774
3.9,2022-03-10 11:48:00,Bergabadet,59.057008,17.440774
3.9,2022-03-10 12:48:00,Bergabadet,59.057008,17.440774
3.9,2022-03-10 13:48:00,Bergabadet,59.057008,17.440774
3.9,2022-03-10 14:48:00,Bergabadet,59.057008,17.440774
3.9,2022-03-10 15:48:00,Bergabadet,59.057008,17.440774
